source,participant_ID,target_word,comment,latency,duree_mot,condition,n_phonemes,Offset,Notes,word_duration,transcript,phoneme_count
s107voiture_ov2_bmpnaming,s107,voiture,ok,1232.484,586.6208322,ov2,7,1629,FALSE,396.516,vwatyʀ,6
s107volcan_neut_bmpnaming,s107,volcan,ok,638.318,428.1766203,neut,6,1035,FALSE,396.682,vɔlkɑ̃,5
s107volcan_ov2_bmpnaming,s107,volcan,ok,1098.561,358.3857174,ov2,6,1443,FALSE,344.439,vɔlkɑ̃,5
s108balai_neut_bmpnaming,s108,balai,ok,772.274,214.2095974,neut,5,990,FALSE,217.726,bal,3
s108balai_ov2_bmpnaming,s108,balai,ok,614.916,200.5158332,ov2,5,812,FALSE,197.084,bal,3
s108balance_neut_bmpnaming,s108,balance,ok,623.719,489.0630077,neut,7,1111,FALSE,487.281,balɑ̃s,5
s108balance_ov2_bmpnaming,s108,balance,ok,670.097,400.0535403,ov2,7,1072,FALSE,401.903,balɑ̃s,5
s108barriere_ov2_bmpnaming,s108,barriere,ok,590.463,410.8129265,ov2,8,999,FALSE,408.537,baʀʀjəʀ,7
s108batterie_neut_bmpnaming,s108,batterie,ok,687.297,288.5471745,neut,8,968,FALSE,280.703,batəʀi,6
s108batterie_ov2_bmpnaming,s108,batterie,ok,554.994,472.4348654,ov2,8,1027,FALSE,472.006,batəʀi,6
s108bougie_neut_bmpnaming,s108,bougie,ok,773.463,293.4378046,neut,6,1063,FALSE,289.537,buʒi,4
s108bougie_ov2_bmpnaming,s108,bougie,ok,716.669,278.7659144,ov2,6,995,FALSE,278.331,buʒi,4
s108bouton_neut_bmpnaming,s108,bouton,ok,615.894,286.5909225,neut,6,895,FALSE,279.106,butɔ̃,4
s108bouton_ov2_bmpnaming,s108,bouton,ok,821.391,290.5034266,ov2,6,1103,FALSE,281.609,butɔ̃,4
s108briquet_neut_bmpnaming,s108,briquet,ok,712.819,347.2347355,neut,7,1040,FALSE,327.181,bʀikɛ,5
s108briquet_ov2_bmpnaming,s108,briquet,ok,488.449,269.9627803,ov2,7,749,FALSE,260.551,bʀikɛ,5
s108bureau_neut_bmpnaming,s108,bureau,ok,980.574,244.5315039,neut,6,1222,FALSE,241.426,byʀo,4
s108cadeau_neut_bmpnaming,s108,cadeau,ok,634.885,213.2314714,neut,6,846,FALSE,211.115,kado,4
s108cadeau_ov2_bmpnaming,s108,cadeau,ok,615.954,245.5096299,ov2,6,856,FALSE,240.046,kado,4
s108canard_neut_bmpnaming,s108,canard,ok,1244.668,519.3849142,neut,6,1758,FALSE,513.332,kanaʀ,5
s108canard_ov2_bmpnaming,s108,canard,ok,1232.931,474.3911175,ov2,6,1704,FALSE,471.069,kanaʀ,5
s108canon_neut_bmpnaming,s108,canon,ok,957.036,178.9970608,neut,5,1134,FALSE,176.964,kanɔ̃,4
s108canon_ov2_bmpnaming,s108,canon,ok,572.683,265.1764893,ov2,5,836,FALSE,263.317,kanɔ̃,4
s108cerveau_neut_bmpnaming,s108,cerveau,ok,531.22,376.2639375,neut,7,898,FALSE,366.78,sɛʀvo,5
s108cerveau_ov2_bmpnaming,s108,cerveau,ok,522.905,374.4722045,ov2,7,886,FALSE,363.095,sɛʀvo,5
s108chapeau_neut_bmpnaming,s108,chapeau,ok,1139.928,306.3863491,neut,7,1441,FALSE,301.072,ʃapo,4
s108chapeau_ov2_bmpnaming,s108,chapeau,ok,826.742,268.7599554,ov2,7,1084,FALSE,257.258,ʃapo,4
s108chaussette_neut_bmpnaming,s108,chaussette,ok,613.134,540.2075103,neut,10,1098,FALSE,484.866,ʃosɛt,5
s108chaussette_ov2_bmpnaming,s108,chaussette,ok,597.514,487.3513858,ov2,10,1009,FALSE,411.486,ʃosɛt,5
s108chaussure_neut_bmpnaming,s108,chaussure,ok,986.735,576.9380375,neut,9,1538,FALSE,551.265,ʃosyʀ,5
s108chaussure_ov2_bmpnaming,s108,chaussure,ok,565.01,593.9595014,ov2,9,1134,FALSE,568.99,ʃosyʀ,5
s108cheval_ov2_bmpnaming,s108,cheval,ok,635.784,464.0588563,ov2,6,1060,FALSE,424.216,ʃəval,5
s108citron_neut_bmpnaming,s108,citron,ok,636.036,337.7416773,neut,6,966,FALSE,329.964,sitʀɔ̃,5
s108citron_ov2_bmpnaming,s108,citron,ok,477.973,322.5119465,ov2,6,798,FALSE,320.027,sitʀɔ̃,5
s108citrouille_neut_bmpnaming,s108,citrouille,ok,581.78,398.6606005,neut,10,981,FALSE,399.22,sitʀujl,7
s108citrouille_ov2_bmpnaming,s108,citrouille,ok,557.453,463.1629898,ov2,10,999,FALSE,441.547,sitʀujl,7
s108classeur_neut_bmpnaming,s108,classeur,ok,567.811,498.101784,neut,8,1020,FALSE,452.189,klasœʀ,6
s108classeur_ov2_bmpnaming,s108,classeur,ok,656.389,429.1200621,ov2,8,1079,FALSE,422.611,klasœʀ,6
s108clavier_neut_bmpnaming,s108,clavier,ok,780.915,345.8044759,neut,7,1116,FALSE,335.085,klavjəʀ,7
s108clavier_ov2_bmpnaming,s108,clavier,ok,694.268,309.0739487,ov2,7,992,FALSE,297.732,klavjəʀ,7
s108cochon_neut_bmpnaming,s108,cochon,ok,745.08,296.5318174,neut,6,1039,FALSE,293.92,kɔʃɔ̃,4
s108cochon_ov2_bmpnaming,s108,cochon,ok,513.05,301.9070165,ov2,6,808,FALSE,294.95,kɔʃɔ̃,4
s108collier_neut_bmpnaming,s108,collier,ok,715.264,229.3418286,neut,7,942,FALSE,226.736,kɔljəʀ,6
s108collier_ov2_bmpnaming,s108,collier,ok,576.014,255.3219576,ov2,7,826,FALSE,249.986,kɔljəʀ,6
s108couteau_neut_bmpnaming,s108,couteau,ok,894.827,276.822754,neut,7,1169,FALSE,274.173,kuto,4
s108diamant_neut_bmpnaming,s108,diamant,ok,576.013,277.7186206,neut,7,847,FALSE,270.987,djamɑ̃,5
s108diamant_ov2_bmpnaming,s108,diamant,ok,540.158,305.4904826,ov2,7,840,FALSE,299.842,djamɑ̃,5
s108fourchette_neut_bmpnaming,s108,fourchette,ok,1224.139,559.9165737,neut,10,1678,FALSE,453.861,fuʀʃɛt,6
s108fourchette_ov2_bmpnaming,s108,fourchette,ok,554.122,437.1828607,ov2,10,939,FALSE,384.878,fuʀʃɛt,6
s108fusee_neut_bmpnaming,s108,fusee,ok,697.851,311.7615482,neut,5,980,FALSE,282.149,fyz,3
s108fusee_ov2_bmpnaming,s108,fusee,ok,1303.872,342.2210098,ov2,5,1628,FALSE,324.128,fyz,3
s108gateau_neut_bmpnaming,s108,gateau,ok,606.453,318.0326139,neut,6,912,FALSE,305.547,ɡato,4
s108gateau_ov2_bmpnaming,s108,gateau,ok,496.261,266.0723558,ov2,6,754,FALSE,257.739,ɡato,4
s108gilet_neut_bmpnaming,s108,gilet,ok,871.673,293.8442179,neut,5,1163,FALSE,291.327,ʒilɛ,4
s108gilet_ov2_bmpnaming,s108,gilet,ok,613.62,254.4260911,ov2,5,852,FALSE,238.38,ʒilɛ,4
s108girafe_neut_bmpnaming,s108,girafe,ok,554.492,244.5715594,neut,6,955,FALSE,400.508,ʒiʀaf,5
s108girafe_ov2_bmpnaming,s108,girafe,ok,437.134,446.1415259,ov2,6,857,FALSE,419.866,ʒiʀaf,5
s108lama_neut_bmpnaming,s108,lama,ok,760.542,230.2376951,neut,4,994,FALSE,233.458,lama,4
s108lama_ov2_bmpnaming,s108,lama,ok,545.534,238.3004938,ov2,4,774,FALSE,228.466,lama,4
s108lapin_neut_bmpnaming,s108,lapin,ok,584.952,203.3616996,neut,5,771,FALSE,186.048,lapɛ̃,4
s108lapin_ov2_bmpnaming,s108,lapin,ok,462.218,272.3434214,ov2,5,727,FALSE,264.782,lapɛ̃,4
s108lezard_neut_bmpnaming,s108,lezard,ok,750.202,426.4324625,neut,6,1175,FALSE,424.798,ləzaʀ,5
s108lezard_ov2_bmpnaming,s108,lezard,ok,600.45,474.736464,ov2,6,1047,FALSE,446.55,ləzaʀ,5
s108manteau_neut_bmpnaming,s108,manteau,ok,581.443,295.7683526,neut,7,861,FALSE,279.557,mɑ̃to,4
s108manteau_ov2_bmpnaming,s108,manteau,ok,530.578,248.6714811,ov2,7,769,FALSE,238.422,mɑ̃to,4
s108marelle_neut_bmpnaming,s108,marelle,ok,871.559,357.9362228,neut,7,1223,FALSE,351.441,maʀɛl,5
s108marelle_ov2_bmpnaming,s108,marelle,ok,705.778,414.4524685,ov2,7,1116,FALSE,410.222,maʀɛl,5
s108marin_ov2_bmpnaming,s108,marin,ok,1318.038,559.5108325,ov2,5,1870,FALSE,551.962,maʀɛ̃,4
s108marteau_neut_bmpnaming,s108,marteau,ok,752.875,259.9747303,neut,7,1003,FALSE,250.125,maʀto,5
s108marteau_ov2_bmpnaming,s108,marteau,ok,634.191,337.2135994,ov2,7,945,FALSE,310.809,maʀto,5
s108massue_neut_bmpnaming,s108,massue,ok,617.236,386.1943457,neut,6,999,FALSE,381.764,masy,4
s108massue_ov2_bmpnaming,s108,massue,ok,573.907,431.4073423,ov2,6,1007,FALSE,433.093,masy,4
s108miroir_neut_bmpnaming,s108,miroir,ok,767.946,455.8977154,neut,6,1201,FALSE,433.054,miʀwaʀ,6
s108miroir_ov2_bmpnaming,s108,miroir,ok,605.933,565.1624571,ov2,6,1087,FALSE,481.067,miʀwaʀ,6
s108momie_neut_bmpnaming,s108,momie,ok,637.959,243.0198566,neut,5,877,FALSE,239.041,mɔmi,4
s108momie_ov2_bmpnaming,s108,momie,ok,1112.695,386.1943457,ov2,5,1492,FALSE,379.305,mɔmi,4
s108motard_neut_bmpnaming,s108,motard,ok,553.184,653.7045754,neut,6,1191,FALSE,637.816,mɔtaʀ,5
s108motard_ov2_bmpnaming,s108,motard,ok,555.068,465.3170897,ov2,6,1006,FALSE,450.932,mɔtaʀ,5
s108moulin_neut_bmpnaming,s108,moulin,ok,556.952,222.2972331,neut,6,778,FALSE,221.048,mulɛ̃,4
s108moulin_ov2_bmpnaming,s108,moulin,ok,511.739,233.6004823,ov2,6,703,FALSE,191.261,mulɛ̃,4
s108panier_neut_bmpnaming,s108,panier,ok,894.166,303.303852,neut,6,1164,FALSE,269.834,pɑ̃jəʀ,5
s108pigeon_neut_bmpnaming,s108,pigeon,ok,624.772,314.6071011,neut,6,928,FALSE,303.228,piʒəɔ̃,5
s108pigeon_ov2_bmpnaming,s108,pigeon,ok,509.855,263.74248,ov2,6,766,FALSE,256.145,piʒəɔ̃,5
s108piscine_ov2_bmpnaming,s108,piscine,ok,534.346,431.4073423,ov2,7,967,FALSE,432.654,pizin,5
s108poisson_neut_bmpnaming,s108,poisson,ok,1169.211,282.5812286,neut,7,1449,FALSE,279.789,pwasɔ̃,5
s108poisson_ov2_bmpnaming,s108,poisson,ok,474.062,261.8586051,ov2,7,709,FALSE,234.938,pwasɔ̃,5
s108poulet_neut_bmpnaming,s108,poulet,ok,694.475,194.0391103,neut,6,877,FALSE,182.525,pulɛ,4
s108poulet_ov2_bmpnaming,s108,poulet,ok,843.301,165.7809874,ov2,6,998,FALSE,154.699,pulɛ,4
s108raisin_neut_bmpnaming,s108,raisin,ok,566.372,214.7617337,neut,6,778,FALSE,211.628,ʀɛzɛ̃,4
s108raisin_ov2_bmpnaming,s108,raisin,ok,489.133,365.4717223,ov2,6,838,FALSE,348.867,ʀɛzɛ̃,4
s108requin_neut_bmpnaming,s108,requin,ok,617.236,327.7942251,neut,6,918,FALSE,300.764,ʀəkɛ̃,4
s108requin_ov2_bmpnaming,s108,requin,ok,502.32,356.052348,ov2,6,847,FALSE,344.68,ʀəkɛ̃,4
s108robot_neut_bmpnaming,s108,robot,ok,786.785,340.9813491,neut,5,1119,FALSE,332.215,ʀɔbo,4
s108robot_ov2_bmpnaming,s108,robot,ok,472.178,337.2135994,ov2,5,804,FALSE,331.822,ʀɔbo,4
s108sifflet_ov2_bmpnaming,s108,sifflet,ok,521.159,444.5944663,ov2,7,931,FALSE,409.841,siflɛ,5
s108tonneau_neut_bmpnaming,s108,tonneau,ok,585.21,276.929604,neut,7,863,FALSE,277.79,tɔno,4
s108tonneau_ov2_bmpnaming,s108,tonneau,ok,477.829,273.1618543,ov2,7,740,FALSE,262.171,tɔno,4
s108tortue_neut_bmpnaming,s108,tortue,ok,532.462,448.362216,neut,6,975,FALSE,442.538,tɔʀty,5
s108tortue_ov2_bmpnaming,s108,tortue,ok,481.597,339.0974743,ov2,6,803,FALSE,321.403,tɔʀty,5
s108trompette_neut_bmpnaming,s108,trompette,ok,615.352,446.4783411,neut,9,1001,FALSE,385.648,tʀɔ̃pɛt,6
s108trompette_ov2_bmpnaming,s108,trompette,ok,585.21,438.9428417,ov2,9,901,FALSE,315.79,tʀɔ̃pɛt,6
s108voiture_ov2_bmpnaming,s108,voiture,ok,594.798,555.7430828,ov2,7,1108,FALSE,513.202,vwatyʀ,6
s108volcan_neut_bmpnaming,s108,volcan,ok,543.962,335.3297246,neut,6,874,FALSE,330.038,vɔlkɑ̃,5
s108volcan_ov2_bmpnaming,s108,volcan,ok,688.823,282.5812286,ov2,6,965,FALSE,276.177,vɔlkɑ̃,5
s109balai_neut_bmpnaming,s109,balai,ok,680.428,260.3012053,neut,5,919,FALSE,238.572,bal,3
s109balai_ov2_bmpnaming,s109,balai,ok,530.802,358.3857174,ov2,5,882,FALSE,351.198,bal,3
s109balance_neut_bmpnaming,s109,balance,ok,951.434,530.0336136,neut,7,1471,FALSE,519.566,balɑ̃s,5
s109balance_ov2_bmpnaming,s109,balance,ok,689.246,505.5124856,ov2,7,1172,FALSE,482.754,balɑ̃s,5
s109barriere_neut_bmpnaming,s109,barriere,ok,608.138,511.1712075,neut,8,1116,FALSE,507.862,baʀʀjəʀ,7
s109barriere_ov2_bmpnaming,s109,barriere,ok,1204.19,465.9014326,ov2,8,1630,FALSE,425.81,baʀʀjəʀ,7
s109batterie_neut_bmpnaming,s109,batterie,ok,1207.963,267.8461677,neut,8,1453,FALSE,245.037,batəʀi,6
s109batterie_ov2_bmpnaming,s109,batterie,ok,732.63,396.1105298,ov2,8,1124,FALSE,391.37,batəʀi,6
s109bougie_neut_bmpnaming,s109,bougie,ok,742.061,241.4387991,neut,6,985,FALSE,242.939,buʒi,4
s109bougie_ov2_bmpnaming,s109,bougie,ok,770.355,401.7692516,ov2,6,1167,FALSE,396.645,buʒi,4
s109bouton_neut_bmpnaming,s109,bouton,ok,602.479,447.0390265,neut,6,1050,FALSE,447.521,butɔ̃,4
s109bouton_ov2_bmpnaming,s109,bouton,ok,926.913,356.4994768,ov2,6,1279,FALSE,352.087,butɔ̃,4
s109briquet_neut_bmpnaming,s109,briquet,ok,702.45,420.6316578,neut,7,1119,FALSE,416.55,bʀikɛ,5
s109briquet_ov2_bmpnaming,s109,briquet,ok,470.443,394.2242892,ov2,7,881,FALSE,410.557,bʀikɛ,5
s109bureau_neut_bmpnaming,s109,bureau,ok,751.492,237.6663179,neut,6,988,FALSE,236.508,byʀo,4
s109bureau_ov2_bmpnaming,s109,bureau,ok,860.894,315.0021832,ov2,6,1171,FALSE,310.106,byʀo,4
s109cadeau_neut_bmpnaming,s109,cadeau,ok,942.003,260.3012053,neut,6,1203,FALSE,260.997,kado,4
s109cadeau_ov2_bmpnaming,s109,cadeau,ok,1232.484,258.4149647,ov2,6,1488,FALSE,255.516,kado,4
s109canard_neut_bmpnaming,s109,canard,ok,1094.788,422.5178984,neut,6,1494,FALSE,399.212,kanaʀ,5
s109canard_ov2_bmpnaming,s109,canard,ok,666.612,405.5417329,ov2,6,1070,FALSE,403.388,kanaʀ,5
s109canon_neut_bmpnaming,s109,canon,ok,730.744,318.7746644,neut,5,1052,FALSE,321.256,kanɔ̃,4
s109canon_ov2_bmpnaming,s109,canon,ok,525.143,313.1159426,ov2,5,830,FALSE,304.857,kanɔ̃,4
s109cerveau_neut_bmpnaming,s109,cerveau,ok,660.953,375.361883,neut,7,1024,FALSE,363.047,sɛʀvo,5
s109cerveau_ov2_bmpnaming,s109,cerveau,ok,568.527,473.4463951,ov2,7,1034,FALSE,465.473,sɛʀvo,5
s109chapeau_neut_bmpnaming,s109,chapeau,ok,544.006,299.9122583,neut,7,839,FALSE,294.994,ʃapo,4
s109chapeau_ov2_bmpnaming,s109,chapeau,ok,596.821,422.5178984,ov2,7,1013,FALSE,416.179,ʃapo,4
s109chaussette_neut_bmpnaming,s109,chaussette,ok,715.654,624.3456445,neut,10,1286,FALSE,570.346,ʃosɛt,5
s109chaussette_ov2_bmpnaming,s109,chaussette,ok,525.143,643.2080507,ov2,10,1031,FALSE,505.857,ʃosɛt,5
s109chaussure_neut_bmpnaming,s109,chaussure,ok,643.977,511.1712075,neut,9,1135,FALSE,491.023,ʃosyʀ,5
s109chaussure_ov2_bmpnaming,s109,chaussure,ok,517.599,560.2134635,ov2,9,1051,FALSE,533.401,ʃosyʀ,5
s109cheval_neut_bmpnaming,s109,cheval,ok,1104.219,424.404139,neut,6,1528,FALSE,423.781,ʃəval,5
s109cheval_ov2_bmpnaming,s109,cheval,ok,877.87,460.2427108,ov2,6,1335,FALSE,457.13,ʃəval,5
s109citron_neut_bmpnaming,s109,citron,ok,794.876,381.0206048,neut,6,1170,FALSE,375.124,sitʀɔ̃,5
s109citron_ov2_bmpnaming,s109,citron,ok,683.588,403.6554922,ov2,6,1074,FALSE,390.412,sitʀɔ̃,5
s109citrouille_ov2_bmpnaming,s109,citrouille,ok,643.977,507.3987262,ov2,10,1148,FALSE,504.023,sitʀujl,7
s109classeur_neut_bmpnaming,s109,classeur,ok,896.733,431.9491015,neut,8,1326,FALSE,429.267,klasœʀ,6
s109classeur_ov2_bmpnaming,s109,classeur,ok,613.797,441.3803046,ov2,8,1048,FALSE,434.203,klasœʀ,6
s109clavier_neut_bmpnaming,s109,clavier,ok,715.654,339.5233112,neut,7,1056,FALSE,340.346,klavjəʀ,7
s109clavier_ov2_bmpnaming,s109,clavier,ok,776.013,367.8169205,ov2,7,1123,FALSE,346.987,klavjəʀ,7
s109cochon_neut_bmpnaming,s109,cochon,ok,1166.465,331.9783488,neut,6,1492,FALSE,325.535,kɔʃɔ̃,4
s109cochon_ov2_bmpnaming,s109,cochon,ok,606.252,279.1636115,ov2,6,888,FALSE,281.748,kɔʃɔ̃,4
s109collier_neut_bmpnaming,s109,collier,ok,1264.55,271.618649,neut,7,1529,FALSE,264.45,kɔljəʀ,6
s109collier_ov2_bmpnaming,s109,collier,ok,693.019,320.6609051,ov2,7,997,FALSE,303.981,kɔljəʀ,6
s109couteau_neut_bmpnaming,s109,couteau,ok,1113.651,352.7269956,neut,7,1444,FALSE,330.349,kuto,4
s109couteau_ov2_bmpnaming,s109,couteau,ok,706.223,282.9360927,ov2,7,985,FALSE,278.777,kuto,4
s109cuisine_neut_bmpnaming,s109,cuisine,ok,832.601,490.4225607,neut,7,1326,FALSE,493.399,kɥizin,6
s109cuisine_ov2_bmpnaming,s109,cuisine,ok,892.96,435.7215827,ov2,7,1330,FALSE,437.04,kɥizin,6
s109diamant_neut_bmpnaming,s109,diamant,ok,789.217,337.6370706,neut,7,1129,FALSE,339.783,djamɑ̃,5
s109diamant_ov2_bmpnaming,s109,diamant,ok,502.509,414.9729359,ov2,7,913,FALSE,410.491,djamɑ̃,5
s109fourchette_neut_bmpnaming,s109,fourchette,ok,1012.178,548.4023398,neut,10,1518,FALSE,505.822,fuʀʃɛt,6
s109fourchette_ov2_bmpnaming,s109,fourchette,ok,745.594,674.077876,ov2,10,1311,FALSE,565.406,fuʀʃɛt,6
s109fusee_neut_bmpnaming,s109,fusee,ok,1035.381,340.8472876,neut,5,1362,FALSE,326.619,fyz,3
s109fusee_ov2_bmpnaming,s109,fusee,ok,562.969,357.9848607,ov2,5,917,FALSE,354.031,fyz,3
s109gateau_neut_bmpnaming,s109,gateau,ok,810.512,439.8643767,neut,6,1251,FALSE,440.488,ɡato,4
s109gateau_ov2_bmpnaming,s109,gateau,ok,856.212,415.1101044,ov2,6,1269,FALSE,412.788,ɡato,4
s109gilet_neut_bmpnaming,s109,gilet,ok,879.063,447.4810759,neut,5,1326,FALSE,446.937,ʒilɛ,4
s109gilet_ov2_bmpnaming,s109,gilet,ok,900.008,377.0266086,ov2,5,1279,FALSE,378.992,ʒilɛ,4
s109girafe_neut_bmpnaming,s109,girafe,ok,966.655,500.79797,neut,6,1465,FALSE,498.345,ʒiʀaf,5
s109girafe_ov2_bmpnaming,s109,girafe,ok,1198.964,540.7856406,ov2,6,1729,FALSE,530.036,ʒiʀaf,5
s109lama_neut_bmpnaming,s109,lama,ok,612.478,338.9431128,neut,4,949,FALSE,336.522,lama,4
s109lama_ov2_bmpnaming,s109,lama,ok,778.141,388.4516573,ov2,4,1165,FALSE,386.859,lama,4
s109lapin_neut_bmpnaming,s109,lapin,ok,1160.88,354.1765111,neut,5,1481,FALSE,320.12,lapɛ̃,4
s109lapin_ov2_bmpnaming,s109,lapin,ok,831.458,369.4099094,ov2,5,1179,FALSE,347.542,lapɛ̃,4
s109lezard_neut_bmpnaming,s109,lezard,ok,873.35,468.4269986,neut,6,1337,FALSE,463.65,ləzaʀ,5
s109manteau_neut_bmpnaming,s109,manteau,ok,1343.681,371.3140842,neut,7,1709,FALSE,365.319,mɑ̃to,4
s109manteau_ov2_bmpnaming,s109,manteau,ok,860.021,401.7808809,ov2,7,1261,FALSE,400.979,mɑ̃to,4
s109marelle_ov2_bmpnaming,s109,marelle,ok,762.908,329.4222388,ov2,7,1086,FALSE,323.092,maʀɛl,5
s109marin_ov2_bmpnaming,s109,marin,ok,911.433,323.7097145,ov2,5,1234,FALSE,322.567,maʀɛ̃,4
s109marteau_ov2_bmpnaming,s109,marteau,ok,612.478,350.3681615,ov2,7,950,FALSE,337.522,maʀto,5
s109massue_neut_bmpnaming,s109,massue,ok,1376.052,371.3140842,neut,6,1740,FALSE,363.948,masy,4
s109massue_ov2_bmpnaming,s109,massue,ok,652.466,384.6433078,ov2,6,1037,FALSE,384.534,masy,4
s109miroir_neut_bmpnaming,s109,miroir,ok,753.387,485.5645717,neut,6,1188,FALSE,434.613,miʀwaʀ,6
s109miroir_ov2_bmpnaming,s109,miroir,ok,616.286,479.8520473,ov2,6,1020,FALSE,403.714,miʀwaʀ,6
s109motard_neut_bmpnaming,s109,motard,ok,1086.618,506.5104944,neut,6,1572,FALSE,485.382,mɔtaʀ,5
s109motard_ov2_bmpnaming,s109,motard,ok,1257.993,411.3017548,ov2,6,1662,FALSE,404.007,mɔtaʀ,5
s109moulin_neut_bmpnaming,s109,moulin,ok,991.409,325.6138892,neut,6,1311,FALSE,319.591,mulɛ̃,4
s109moulin_ov2_bmpnaming,s109,moulin,ok,1195.156,365.6015599,ov2,6,1544,FALSE,348.844,mulɛ̃,4
s109panier_neut_bmpnaming,s109,panier,ok,1297.981,274.2011699,neut,6,1568,FALSE,270.019,pɑ̃jəʀ,5
s109panier_ov2_bmpnaming,s109,panier,ok,751.483,359.8890355,ov2,6,1103,FALSE,351.517,pɑ̃jəʀ,5
s109pigeon_neut_bmpnaming,s109,pigeon,ok,808.608,314.1888405,neut,6,1118,FALSE,309.392,piʒəɔ̃,5
s109pigeon_ov2_bmpnaming,s109,pigeon,ok,517.269,255.159422,ov2,6,767,FALSE,249.731,piʒəɔ̃,5
s109piscine_neut_bmpnaming,s109,piscine,ok,1237.047,424.6309784,neut,7,1611,FALSE,373.953,pizin,5
s109piscine_ov2_bmpnaming,s109,piscine,ok,976.175,517.9355431,ov2,7,1458,FALSE,481.825,pizin,5
s109poisson_neut_bmpnaming,s109,poisson,ok,901.913,394.1641817,neut,7,1290,FALSE,388.087,pwasɔ̃,5
s109poisson_ov2_bmpnaming,s109,poisson,ok,616.286,327.518064,ov2,7,944,FALSE,327.714,pwasɔ̃,5
s109poulet_neut_bmpnaming,s109,poulet,ok,870.005,221.0564795,neut,6,1075,FALSE,204.995,pulɛ,4
s109poulet_ov2_bmpnaming,s109,poulet,ok,811.318,230.8377396,ov2,6,1034,FALSE,222.682,pulɛ,4
s109raisin_neut_bmpnaming,s109,raisin,ok,1067.587,410.8129265,neut,6,1466,FALSE,398.413,ʀɛzɛ̃,4
s109raisin_ov2_bmpnaming,s109,raisin,ok,670.468,408.8566744,ov2,6,1073,FALSE,402.532,ʀɛzɛ̃,4
s109requin_neut_bmpnaming,s109,requin,ok,727.199,446.025463,neut,6,1167,FALSE,439.801,ʀəkɛ̃,4
s109requin_ov2_bmpnaming,s109,requin,ok,652.861,479.2817476,ov2,6,1129,FALSE,476.139,ʀəkɛ̃,4
s109robot_neut_bmpnaming,s109,robot,ok,748.718,363.8628777,neut,5,1096,FALSE,347.282,ʀɔbo,4
s109robot_ov2_bmpnaming,s109,robot,ok,629.386,412.7691785,ov2,5,1040,FALSE,410.614,ʀɔbo,4
s109sifflet_neut_bmpnaming,s109,sifflet,ok,656.774,383.425398,neut,7,1030,FALSE,373.226,siflɛ,5
s109sifflet_ov2_bmpnaming,s109,sifflet,ok,645.036,316.912829,ov2,7,962,FALSE,316.964,siflɛ,5
s109tonneau_neut_bmpnaming,s109,tonneau,ok,1083.237,281.7002924,neut,7,1353,FALSE,269.763,tɔno,4
s109tonneau_ov2_bmpnaming,s109,tonneau,ok,797.624,172.1501787,ov2,7,967,FALSE,169.376,tɔno,4
s109tortue_neut_bmpnaming,s109,tortue,ok,842.618,383.425398,neut,6,1223,FALSE,380.382,tɔʀty,5
s109tortue_ov2_bmpnaming,s109,tortue,ok,723.286,316.912829,ov2,6,1021,FALSE,297.714,tɔʀty,5
s109trompette_neut_bmpnaming,s109,trompette,ok,1169.312,624.0443978,neut,9,1651,FALSE,481.688,tʀɔ̃pɛt,6
s109trompette_ov2_bmpnaming,s109,trompette,ok,922.824,526.2317963,ov2,9,1334,FALSE,411.176,tʀɔ̃pɛt,6
s109voiture_neut_bmpnaming,s109,voiture,ok,801.536,510.58178,neut,7,1276,FALSE,474.464,vwatyʀ,6
s109voiture_ov2_bmpnaming,s109,voiture,ok,1527.306,473.4129915,ov2,7,1962,FALSE,434.694,vwatyʀ,6
s109volcan_neut_bmpnaming,s109,volcan,ok,1233.868,371.6878859,neut,6,1586,FALSE,352.132,vɔlkɑ̃,5
s109volcan_ov2_bmpnaming,s109,volcan,ok,781.974,305.1753168,ov2,6,1079,FALSE,297.026,vɔlkɑ̃,5
s110balai_neut_bmpnaming,s110,balai,ok,613.637,284.4651034,neut,5,896,FALSE,282.363,bal,3
s110balai_ov2_bmpnaming,s110,balai,ok,540.917,335.3297246,ov2,5,866,FALSE,325.083,bal,3
s110balance_neut_bmpnaming,s110,balance,ok,726.143,537.369966,neut,7,1246,FALSE,519.857,balɑ̃s,5
s110balance_ov2_bmpnaming,s110,balance,ok,590.504,545.3817711,ov2,7,1124,FALSE,533.496,balɑ̃s,5
s110barriere_neut_bmpnaming,s110,barriere,ok,903.807,528.3983315,neut,8,1403,FALSE,499.193,baʀʀjəʀ,7
s110barriere_ov2_bmpnaming,s110,barriere,ok,663.369,405.9750317,ov2,8,1047,FALSE,383.631,baʀʀjəʀ,7
s110batterie_neut_bmpnaming,s110,batterie,ok,588.619,341.9232866,neut,8,924,FALSE,335.381,batəʀi,6
s110batterie_ov2_bmpnaming,s110,batterie,ok,775.482,389.9620954,ov2,8,1152,FALSE,376.518,batəʀi,6
s110bougie_neut_bmpnaming,s110,bougie,ok,717.082,367.3555971,neut,6,1081,FALSE,363.918,buʒi,4
s110bougie_ov2_bmpnaming,s110,bougie,ok,577.675,267.5102297,ov2,6,843,FALSE,265.325,buʒi,4
s110bouton_neut_bmpnaming,s110,bouton,ok,613.468,337.2135994,neut,6,951,FALSE,337.532,butɔ̃,4
s110bouton_ov2_bmpnaming,s110,bouton,ok,541.881,342.865224,ov2,6,878,FALSE,336.119,butɔ̃,4
